Total_Stops,dept_day,dept_month,dept_hour,dept_minute,arrival_day,arrival_month,arrival_hour,arrival_minute,duration_hours,duration_minutes,Route1,Route2,Route3,Route4,Route5,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Chennai,Delhi,Kolkata,Mumbai,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Price
0.0,0.7692307692307693,0.33333333333333326,0.043478260869565216,0.5454545454545454,0.7142857142857143,0.33333333333333326,0.17391304347826086,0.2727272727272727,0.08695652173913043,0.8181818181818181,0.0,0.29545454545454547,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13332077958760946
0.25,0.07692307692307693,1.0,0.4782608695652174,0.45454545454545453,0.07142857142857142,1.0,0.9130434782608695,0.0,0.3913043478260869,0.6363636363636364,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20402975237736562
0.0,0.42307692307692313,0.33333333333333326,0.3913043478260869,0.6363636363636364,0.39285714285714285,0.33333333333333326,0.5217391304347826,0.36363636363636365,0.08695652173913043,0.8181818181818181,0.5,0.11363636363636365,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11368985971189152
0.25,0.3076923076923077,1.0,0.30434782608695654,0.6363636363636364,0.2857142857142857,1.0,0.8260869565217391,0.45454545454545453,0.4782608695652174,0.9090909090909091,0.5,0.3181818181818182,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28768477544487336
0.0,1.0,1.0,0.6521739130434783,0.2727272727272727,0.9285714285714285,1.0,0.7391304347826086,0.8181818181818181,0.08695652173913043,0.5454545454545454,0.5,0.11363636363636365,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433480839845589
0.25,0.6538461538461539,0.6666666666666665,0.7391304347826086,0.0,0.6428571428571428,0.6666666666666665,0.8695652173913043,0.36363636363636365,0.13043478260869565,0.36363636363636365,0.5,0.3181818181818182,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3670087562376424
0.25,0.3076923076923077,1.0,0.7391304347826086,0.0,0.3214285714285714,1.0,0.9565217391304348,0.09090909090909091,0.21739130434782608,0.09090909090909091,0.5,0.3181818181818182,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4133320779587609
0.5,0.19230769230769232,0.0,0.21739130434782608,1.0,0.2142857142857143,0.0,0.30434782608695654,0.7272727272727273,0.043478260869565216,0.8181818181818181,0.75,0.7727272727272727,0.13793103448275862,0.38461538461538464,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6064400715563506
0.0,1.0,1.0,0.30434782608695654,0.18181818181818182,0.9285714285714285,1.0,0.43478260869565216,0.18181818181818182,0.13043478260869565,0.0,0.0,0.29545454545454547,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22215422276621785
0.25,0.19230769230769232,1.0,0.5652173913043478,0.0,0.17857142857142855,1.0,0.8260869565217391,0.0,0.2608695652173913,0.0,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6098766594482629
0.25,0.7692307692307693,0.6666666666666665,0.30434782608695654,0.18181818181818182,0.75,0.6666666666666665,0.3913043478260869,0.09090909090909091,0.043478260869565216,1.0,0.5,0.3181818181818182,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31508332548724227
0.0,1.0,1.0,0.9130434782608695,0.18181818181818182,0.9642857142857143,1.0,0.0,0.09090909090909091,0.08695652173913043,1.0,0.0,0.29545454545454547,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12051595894925149
0.0,0.0,0.33333333333333326,0.4782608695652174,0.5454545454545454,0.0,0.33333333333333326,0.6086956521739131,0.09090909090909091,0.08695652173913043,0.6363636363636364,0.5,0.11363636363636365,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11368985971189152
0.0,0.7692307692307693,1.0,0.3913043478260869,0.0,0.7142857142857143,1.0,0.4782608695652174,0.45454545454545453,0.08695652173913043,0.45454545454545453,0.5,0.11363636363636365,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09801336973919594
0.25,0.5384615384615385,1.0,0.34782608695652173,0.5454545454545454,0.5,1.0,0.8260869565217391,0.0,0.43478260869565216,0.5454545454545454,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.44444967517182943
0.0,0.3076923076923077,0.6666666666666665,0.6086956521739131,0.45454545454545453,0.2857142857142857,0.6666666666666665,0.7391304347826086,0.7272727272727273,0.13043478260869565,0.2727272727272727,0.75,0.2272727272727273,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2003577817531306
0.25,0.7692307692307693,0.6666666666666665,0.6086956521739131,0.09090909090909091,0.7142857142857143,0.6666666666666665,1.0,0.6363636363636364,0.3913043478260869,0.5454545454545454,0.5,0.1590909090909091,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6130307880613878
0.0,0.7692307692307693,1.0,0.2608695652173913,0.36363636363636365,0.7142857142857143,1.0,0.30434782608695654,0.7272727272727273,0.043478260869565216,0.36363636363636365,0.25,0.4318181818181818,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06312964880896338
0.25,1.0,0.6666666666666665,0.5652173913043478,0.0,0.9285714285714285,0.6666666666666665,0.8260869565217391,0.0,0.2608695652173913,0.0,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5243856510686377
0.25,0.3076923076923077,0.0,0.17391304347826086,0.0,0.3214285714285714,0.0,0.30434782608695654,0.7272727272727273,0.13043478260869565,0.7272727272727273,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.40278693155070144
0.25,0.42307692307692313,1.0,0.8695652173913043,0.36363636363636365,0.42857142857142855,1.0,0.43478260869565216,0.8181818181818181,0.6086956521739131,0.45454545454545453,0.5,0.3181818181818182,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31508332548724227
0.25,0.0,0.6666666666666665,0.43478260869565216,0.36363636363636365,0.0,0.6666666666666665,0.7391304347826086,0.6363636363636364,0.30434782608695654,0.2727272727272727,0.5,0.34090909090909094,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31051690048018077
0.25,0.0,0.33333333333333326,0.6956521739130435,0.5454545454545454,0.03571428571428571,0.33333333333333326,0.6956521739130435,0.36363636363636365,1.0,0.9090909090909091,0.5,0.1590909090909091,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5141700404858299
0.0,0.19230769230769232,0.6666666666666665,0.21739130434782608,0.8181818181818181,0.17857142857142855,0.6666666666666665,0.30434782608695654,0.2727272727272727,0.043478260869565216,0.5454545454545454,0.25,0.4318181818181818,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.009697768571697588
0.0,0.7692307692307693,0.6666666666666665,0.21739130434782608,0.8181818181818181,0.7142857142857143,0.6666666666666665,0.30434782608695654,0.2727272727272727,0.043478260869565216,0.5454545454545454,0.25,0.4318181818181818,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.012145748987854255
0.25,0.3076923076923077,1.0,0.34782608695652173,0.45454545454545453,0.2857142857142857,1.0,0.8695652173913043,0.8181818181818181,0.5217391304347826,0.36363636363636365,0.5,0.1590909090909091,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42769042463044915
0.0,0.19230769230769232,0.6666666666666665,0.3913043478260869,0.0,0.17857142857142855,0.6666666666666665,0.4782608695652174,0.45454545454545453,0.08695652173913043,0.45454545454545453,0.5,0.11363636363636365,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09801336973919594
0.25,0.42307692307692313,0.0,0.3913043478260869,0.9090909090909091,0.39285714285714285,0.0,0.6956521739130435,0.6363636363636364,0.2608695652173913,0.8181818181818181,0.25,0.3181818181818182,0.4482758620689655,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8643724696356275
0.25,0.3076923076923077,1.0,0.30434782608695654,0.0,0.2857142857142857,1.0,0.8260869565217391,0.0,0.5217391304347826,0.0,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49114960926466433
0.25,0.42307692307692313,1.0,0.5652173913043478,0.0,0.39285714285714285,1.0,0.8260869565217391,0.2727272727272727,0.2608695652173913,0.2727272727272727,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31131720177007816
0.0,0.0,1.0,0.6086956521739131,0.8181818181818181,0.0,1.0,0.7391304347826086,0.09090909090909091,0.08695652173913043,0.36363636363636365,1.0,0.18181818181818182,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0865266924018454
0.25,0.3076923076923077,1.0,0.34782608695652173,0.8181818181818181,0.2857142857142857,1.0,0.5652173913043478,0.2727272727272727,0.17391304347826086,0.5454545454545454,0.75,0.8409090909090909,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1650032953582525
0.25,0.7692307692307693,0.6666666666666665,0.6956521739130435,0.5454545454545454,0.75,0.6666666666666665,0.17391304347826086,0.7272727272727273,0.5217391304347826,0.18181818181818182,0.5,0.1590909090909091,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5945297053008192
0.25,0.7692307692307693,0.6666666666666665,0.5652173913043478,0.0,0.7142857142857143,0.6666666666666665,0.8260869565217391,0.0,0.2608695652173913,0.0,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6741361453723755
0.25,0.3076923076923077,0.0,0.34782608695652173,1.0,0.3214285714285714,0.0,0.3913043478260869,0.5454545454545454,0.0,0.6363636363636364,0.0,0.1590909090909091,0.27586206896551724,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43913002542133506
0.25,0.19230769230769232,0.0,0.4782608695652174,0.7272727272727273,0.2142857142857143,0.0,0.4782608695652174,0.45454545454545453,1.0,0.8181818181818181,0.0,0.1590909090909091,0.27586206896551724,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7297806232934752
0.25,0.8846153846153847,0.6666666666666665,0.7391304347826086,0.0,0.8571428571428571,0.6666666666666665,0.6086956521739131,0.45454545454545453,0.9130434782608695,0.45454545454545453,0.5,0.3181818181818182,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4878071744656812
0.25,0.5384615384615385,0.6666666666666665,0.8695652173913043,0.45454545454545453,0.5357142857142857,0.6666666666666665,1.0,0.6363636363636364,0.13043478260869565,0.18181818181818182,0.5,0.3181818181818182,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833725637887205
0.25,0.6538461538461539,0.6666666666666665,0.34782608695652173,0.6363636363636364,0.6071428571428571,0.6666666666666665,0.9565217391304348,0.5454545454545454,0.5652173913043478,1.0,0.75,0.4545454545454546,0.20689655172413793,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2535072027116091
0.25,0.8846153846153847,1.0,0.6521739130434783,0.0,0.8571428571428571,1.0,0.8260869565217391,0.0,0.17391304347826086,0.0,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.40029187458808024
0.0,0.3076923076923077,1.0,0.30434782608695654,0.09090909090909091,0.2857142857142857,1.0,0.34782608695652173,0.5454545454545454,0.043478260869565216,0.45454545454545453,0.25,0.4318181818181818,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.10785236795028716
0.25,1.0,1.0,0.30434782608695654,0.09090909090909091,0.9285714285714285,1.0,0.5217391304347826,0.6363636363636364,0.21739130434782608,0.5454545454545454,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6098766594482629
0.25,0.8846153846153847,0.6666666666666665,0.7826086956521738,1.0,0.8571428571428571,0.6666666666666665,0.6956521739130435,0.36363636363636365,0.9130434782608695,0.45454545454545453,0.5,0.1590909090909091,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42769042463044915
0.25,0.3076923076923077,1.0,0.30434782608695654,0.0,0.2857142857142857,1.0,0.8695652173913043,0.45454545454545453,0.5652173913043478,0.45454545454545453,0.5,0.3181818181818182,0.10344827586206896,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40740043310422747
0.25,0.3076923076923077,1.0,0.34782608695652173,0.8181818181818181,0.2857142857142857,1.0,0.5652173913043478,0.2727272727272727,0.17391304347826086,0.5454545454545454,0.75,0.8409090909090909,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16001318143301008
0.25,1.0,0.0,0.21739130434782608,0.09090909090909091,0.9285714285714285,0.0,0.43478260869565216,0.09090909090909091,0.21739130434782608,0.0,0.75,0.13636363636363635,0.20689655172413793,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23858393748234627
0.0,0.5384615384615385,0.0,0.2608695652173913,1.0,0.5,0.0,0.3913043478260869,0.6363636363636364,0.08695652173913043,0.7272727272727273,0.5,0.11363636363636365,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967893795311176
0.25,0.42307692307692313,1.0,0.34782608695652173,0.6363636363636364,0.39285714285714285,1.0,0.7391304347826086,0.2727272727272727,0.34782608695652173,0.7272727272727273,0.5,0.8409090909090909,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2556256473025139
0.25,0.7692307692307693,0.0,0.2608695652173913,0.7272727272727273,0.7142857142857143,0.0,0.9130434782608695,1.0,0.6521739130434783,0.2727272727272727,0.0,0.0,0.27586206896551724,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20271160907635813
0.0,0.8846153846153847,1.0,0.34782608695652173,0.8181818181818181,0.8214285714285714,1.0,0.43478260869565216,0.2727272727272727,0.043478260869565216,0.5454545454545454,0.25,0.4318181818181818,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1523397043592882
0.25,0.3076923076923077,1.0,0.9130434782608695,0.18181818181818182,0.3214285714285714,1.0,0.7826086956521738,0.2727272727272727,0.9130434782608695,0.09090909090909091,0.5,0.1590909090909091,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42769042463044915
0.0,0.0,1.0,0.9130434782608695,0.18181818181818182,0.03571428571428571,1.0,0.0,0.09090909090909091,0.08695652173913043,1.0,0.0,0.29545454545454547,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08539685528669616
0.5,0.0,0.6666666666666665,0.3913043478260869,0.45454545454545453,0.03571428571428571,0.6666666666666665,0.21739130434782608,0.45454545454545453,0.8695652173913043,0.0,0.5,0.1590909090909091,0.0,0.23076923076923078,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60860559269372
0.25,0.0,0.0,0.21739130434782608,0.9090909090909091,0.0,0.0,0.9565217391304348,0.8181818181818181,0.6956521739130435,1.0,0.0,0.20454545454545456,0.27586206896551724,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5795122869786272
0.25,0.0,0.6666666666666665,0.8695652173913043,0.36363636363636365,0.03571428571428571,0.6666666666666665,0.8695652173913043,0.36363636363636365,0.0,0.0,0.5,0.3181818181818182,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32252141982864135
0.25,0.0,0.33333333333333326,0.6956521739130435,0.5454545454545454,0.03571428571428571,0.33333333333333326,0.8260869565217391,0.9090909090909091,0.13043478260869565,0.36363636363636365,0.5,0.1590909090909091,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5141700404858299
0.25,0.7692307692307693,0.6666666666666665,0.21739130434782608,0.2727272727272727,0.75,0.6666666666666665,0.2608695652173913,0.9090909090909091,0.043478260869565216,0.6363636363636364,0.75,0.9090909090909092,0.20689655172413793,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2693249223236983
0.0,0.07692307692307693,0.0,0.043478260869565216,0.5454545454545454,0.07142857142857142,0.0,0.17391304347826086,0.2727272727272727,0.08695652173913043,0.8181818181818181,0.0,0.29545454545454547,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24013746351567647
0.25,0.3076923076923077,1.0,0.7826086956521738,0.2727272727272727,0.3214285714285714,1.0,0.043478260869565216,0.5454545454545454,0.30434782608695654,0.2727272727272727,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5568213915827135
0.25,0.0,1.0,0.6521739130434783,0.0,0.03571428571428571,1.0,0.043478260869565216,0.5454545454545454,0.43478260869565216,0.5454545454545454,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22921570473590056
0.5,0.6538461538461539,0.6666666666666665,0.3913043478260869,0.8181818181818181,0.6428571428571428,0.6666666666666665,0.3913043478260869,0.45454545454545453,1.0,0.7272727272727273,0.75,0.4545454545454546,0.7586206896551724,0.38461538461538464,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4338574522173053
0.25,0.07692307692307693,1.0,0.30434782608695654,0.5454545454545454,0.07142857142857142,1.0,0.8260869565217391,0.2727272727272727,0.4782608695652174,0.8181818181818181,0.75,0.1590909090909091,0.20689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3755296111477262
0.0,0.0,0.0,0.8260869565217391,1.0,0.0,0.0,0.9565217391304348,0.6363636363636364,0.08695652173913043,0.7272727272727273,0.0,0.29545454545454547,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7790697674418605
0.0,0.6538461538461539,0.33333333333333326,0.3913043478260869,0.8181818181818181,0.6071428571428571,0.33333333333333326,0.5217391304347826,0.6363636363636364,0.08695652173913043,0.9090909090909091,0.0,0.29545454545454547,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17154693531682516
0.0,0.42307692307692313,0.6666666666666665,0.7391304347826086,0.8181818181818181,0.39285714285714285,0.6666666666666665,0.8695652173913043,0.8181818181818181,0.13043478260869565,0.0,0.0,0.29545454545454547,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2575087091610959
0.5,0.3076923076923077,1.0,0.9130434782608695,0.45454545454545453,0.3214285714285714,1.0,0.5217391304347826,0.6363636363636364,0.6521739130434783,0.18181818181818182,0.75,0.4772727272727273,0.13793103448275862,0.38461538461538464,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5429338103756709
0.25,0.19230769230769232,1.0,0.7391304347826086,0.0,0.2142857142857143,1.0,0.7826086956521738,0.0,0.043478260869565216,0.0,0.5,0.3181818181818182,0.10344827586206896,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5146878824969401
0.0,0.7692307692307693,1.0,0.7391304347826086,0.8181818181818181,0.7142857142857143,1.0,0.8695652173913043,0.8181818181818181,0.13043478260869565,0.0,0.0,0.29545454545454547,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3192731381225873
0.5,0.0,1.0,0.6086956521739131,0.45454545454545453,0.03571428571428571,1.0,0.8260869565217391,0.2727272727272727,0.17391304347826086,0.9090909090909091,0.75,0.20454545454545456,0.13793103448275862,0.38461538461538464,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5570096977685717
